user_seq,id_usuario,pais_residencia,cidade_residencia,latitude_base,longitude_base,perfil,device_principal,ticket_medio,renda_faixa,criado_em
259,user_00259,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-16
260,user_00260,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-17
261,user_00261,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-18
262,user_00262,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-19
263,user_00263,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-20
264,user_00264,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-09-21
265,user_00265,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-22
266,user_00266,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-23
267,user_00267,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-09-24
268,user_00268,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-25
269,user_00269,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-09-26
270,user_00270,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-09-27
271,user_00271,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-09-28
272,user_00272,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-09-29
273,user_00273,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2024-09-30
274,user_00274,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-10-01
275,user_00275,US,New York,40.7128,-74.0060,VIAJANTE,mobile,260,MEDIA,2024-10-02
276,user_00276,US,New York,40.7128,-74.0060,CORPORATIVO,web,420,MEDIA_ALTA,2024-10-03
277,user_00277,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2024-10-04
278,user_00278,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-10-05
279,user_00279,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-10-06
280,user_00280,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-10-07
281,user_00281,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2024-10-08
282,user_00282,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2024-10-09
283,user_00283,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-10-10
284,user_00284,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2024-10-11
285,user_00285,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2024-10-12
286,user_00286,FR,Paris,48.8566,2.3522,VIAJANTE,mobile,260,MEDIA,2024-10-13
287,user_00287,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-14
288,user_00288,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2024-10-15
289,user_00289,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-16
290,user_00290,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2024-10-17
291,user_00291,JP,Tokyo,35.6762,139.6503,ALTO_VALOR,web,850,ALTA,2024-10-18
292,user_00292,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-10-19
293,user_00293,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2024-10-20
294,user_00294,CA,Toronto,43.6532,-79.3832,PADRAO,web,120,MEDIA,2024-10-21
295,user_00295,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-10-22
296,user_00296,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2024-10-23
297,user_00297,AU,Sydney,-33.8688,151.2093,VIAJANTE,web,260,MEDIA,2024-10-24
298,user_00298,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2024-10-25
299,user_00299,AU,Sydney,-33.8688,151.2093,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-10-26
300,user_00300,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-27
301,user_00301,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-28
302,user_00302,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-29
303,user_00303,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-10-30
304,user_00304,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-10-31
305,user_00305,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-01
306,user_00306,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-02
307,user_00307,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-03
308,user_00308,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-11-04
309,user_00309,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-05
310,user_00310,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-06
311,user_00311,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-07
312,user_00312,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-08
313,user_00313,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-09
314,user_00314,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-10
315,user_00315,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-11
316,user_00316,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-12
317,user_00317,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-13
318,user_00318,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-14
319,user_00319,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-11-15
320,user_00320,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-16
321,user_00321,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-17
322,user_00322,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2024-11-18
323,user_00323,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-19
324,user_00324,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-20
325,user_00325,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-21
326,user_00326,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-22
327,user_00327,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-23
328,user_00328,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-24
329,user_00329,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-25
330,user_00330,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-11-26
331,user_00331,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-27
332,user_00332,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-28
333,user_00333,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-11-29
334,user_00334,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-11-30
335,user_00335,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-01
336,user_00336,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-02
337,user_00337,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-03
338,user_00338,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-04
339,user_00339,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-05
340,user_00340,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-06
341,user_00341,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-12-07
342,user_00342,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-08
343,user_00343,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-09
344,user_00344,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-10
345,user_00345,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2024-12-11
346,user_00346,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-12
347,user_00347,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-13
348,user_00348,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-14
349,user_00349,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-15
350,user_00350,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-16
351,user_00351,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-17
352,user_00352,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2024-12-18
353,user_00353,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-19
354,user_00354,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-20
355,user_00355,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-21
356,user_00356,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-22
357,user_00357,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-23
358,user_00358,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-24
359,user_00359,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-25
360,user_00360,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2024-12-26
361,user_00361,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-27
362,user_00362,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-28
363,user_00363,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2024-12-29
364,user_00364,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-30
365,user_00365,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2024-12-31
366,user_00366,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-01-01
367,user_00367,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-01-02
368,user_00368,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-01-03
369,user_00369,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-01-04
370,user_00370,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-05
371,user_00371,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-06
372,user_00372,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-01-07
373,user_00373,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-08
374,user_00374,US,New York,40.7128,-74.0060,VIAJANTE,mobile,260,MEDIA,2025-01-09
375,user_00375,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-01-10
376,user_00376,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-11
377,user_00377,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-01-12
378,user_00378,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2025-01-13
379,user_00379,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-01-14
380,user_00380,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-01-15
381,user_00381,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2025-01-16
382,user_00382,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-01-17
383,user_00383,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-01-18
384,user_00384,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2025-01-19
385,user_00385,FR,Paris,48.8566,2.3522,VIAJANTE,mobile,260,MEDIA,2025-01-20
386,user_00386,FR,Paris,48.8566,2.3522,PADRAO,mobile,120,MEDIA,2025-01-21
387,user_00387,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2025-01-22
388,user_00388,DE,Berlin,52.5200,13.4050,ALTO_VALOR,mobile,850,ALTA,2025-01-23
389,user_00389,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-01-24
390,user_00390,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2025-01-25
391,user_00391,JP,Tokyo,35.6762,139.6503,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-01-26
392,user_00392,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-01-27
393,user_00393,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2025-01-28
394,user_00394,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-01-29
395,user_00395,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-01-30
396,user_00396,CA,Toronto,43.6532,-79.3832,VIAJANTE,web,260,MEDIA,2025-01-31
397,user_00397,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-02-01
398,user_00398,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-02-02
399,user_00399,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2025-02-03
400,user_00400,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-04
401,user_00401,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-05
402,user_00402,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-06
403,user_00403,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-07
404,user_00404,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-08
405,user_00405,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-09
406,user_00406,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-10
407,user_00407,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-02-11
408,user_00408,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-12
409,user_00409,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-13
410,user_00410,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-14
411,user_00411,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-15
412,user_00412,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-16
413,user_00413,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-17
414,user_00414,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,web,420,MEDIA_ALTA,2025-02-18
415,user_00415,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-19
416,user_00416,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-20
417,user_00417,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-21
418,user_00418,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-02-22
419,user_00419,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-23
420,user_00420,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-24
421,user_00421,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-25
422,user_00422,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-26
423,user_00423,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-02-27
424,user_00424,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-02-28
425,user_00425,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-01
426,user_00426,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-02
427,user_00427,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-03
428,user_00428,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-04
429,user_00429,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2025-03-05
430,user_00430,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-06
431,user_00431,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-07
432,user_00432,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-08
433,user_00433,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-09
434,user_00434,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-10
435,user_00435,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-11
436,user_00436,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-12
437,user_00437,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-03-13
438,user_00438,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-14
439,user_00439,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-15
440,user_00440,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-03-16
441,user_00441,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-17
442,user_00442,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-18
443,user_00443,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-19
444,user_00444,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-20
445,user_00445,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-21
446,user_00446,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-22
447,user_00447,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-23
448,user_00448,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-24
449,user_00449,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-25
450,user_00450,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-26
451,user_00451,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-03-27
452,user_00452,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-28
453,user_00453,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-03-29
454,user_00454,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-30
455,user_00455,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-03-31
456,user_00456,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-04-01
457,user_00457,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-02
458,user_00458,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-03
459,user_00459,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-04-04
460,user_00460,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-04-05
461,user_00461,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-06
462,user_00462,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,web,260,MEDIA,2025-04-07
463,user_00463,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-08
464,user_00464,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-09
465,user_00465,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-04-10
466,user_00466,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-11
467,user_00467,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-12
468,user_00468,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-04-13
469,user_00469,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-04-14
470,user_00470,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-04-15
471,user_00471,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-04-16
472,user_00472,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-04-17
473,user_00473,US,New York,40.7128,-74.0060,VIAJANTE,mobile,260,MEDIA,2025-04-18
474,user_00474,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-04-19
475,user_00475,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-04-20
476,user_00476,US,New York,40.7128,-74.0060,PADRAO,mobile,120,MEDIA,2025-04-21
477,user_00477,US,New York,40.7128,-74.0060,PADRAO,web,120,MEDIA,2025-04-22
478,user_00478,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-04-23
479,user_00479,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-04-24
480,user_00480,GB,London,51.5074,-0.1278,PADRAO,web,120,MEDIA,2025-04-25
481,user_00481,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-04-26
482,user_00482,GB,London,51.5074,-0.1278,PADRAO,mobile,120,MEDIA,2025-04-27
483,user_00483,FR,Paris,48.8566,2.3522,CORPORATIVO,web,420,MEDIA_ALTA,2025-04-28
484,user_00484,FR,Paris,48.8566,2.3522,VIAJANTE,mobile,260,MEDIA,2025-04-29
485,user_00485,FR,Paris,48.8566,2.3522,ALTO_VALOR,mobile,850,ALTA,2025-04-30
486,user_00486,FR,Paris,48.8566,2.3522,PADRAO,web,120,MEDIA,2025-05-01
487,user_00487,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-05-02
488,user_00488,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-05-03
489,user_00489,DE,Berlin,52.5200,13.4050,PADRAO,web,120,MEDIA,2025-05-04
490,user_00490,DE,Berlin,52.5200,13.4050,PADRAO,mobile,120,MEDIA,2025-05-05
491,user_00491,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-05-06
492,user_00492,JP,Tokyo,35.6762,139.6503,PADRAO,web,120,MEDIA,2025-05-07
493,user_00493,JP,Tokyo,35.6762,139.6503,PADRAO,mobile,120,MEDIA,2025-05-08
494,user_00494,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-05-09
495,user_00495,CA,Toronto,43.6532,-79.3832,VIAJANTE,web,260,MEDIA,2025-05-10
496,user_00496,CA,Toronto,43.6532,-79.3832,PADRAO,mobile,120,MEDIA,2025-05-11
497,user_00497,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-05-12
498,user_00498,AU,Sydney,-33.8688,151.2093,PADRAO,web,120,MEDIA,2025-05-13
499,user_00499,AU,Sydney,-33.8688,151.2093,PADRAO,mobile,120,MEDIA,2025-05-14
500,user_00500,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-15
501,user_00501,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-16
502,user_00502,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-17
503,user_00503,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-18
504,user_00504,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-19
505,user_00505,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-20
506,user_00506,BR,Sao Paulo,-23.5505,-46.6333,CORPORATIVO,mobile,420,MEDIA_ALTA,2025-05-21
507,user_00507,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-22
508,user_00508,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-23
509,user_00509,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-24
510,user_00510,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-25
511,user_00511,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-26
512,user_00512,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-27
513,user_00513,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-28
514,user_00514,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-29
515,user_00515,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-05-30
516,user_00516,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-05-31
517,user_00517,BR,Sao Paulo,-23.5505,-46.6333,VIAJANTE,mobile,260,MEDIA,2025-06-01
518,user_00518,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-06-02
519,user_00519,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,web,120,MEDIA,2025-06-03
520,user_00520,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-06-04
521,user_00521,BR,Sao Paulo,-23.5505,-46.6333,PADRAO,mobile,120,MEDIA,2025-06-05
